customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
55568701,Male,0,No,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),121.47,8745.84,No
39738898,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),46.42,362.08,No
54703713,Male,1,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,18.0,90.0,No
32566390,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),150.09,1951.17,No
20251466,Female,0,No,Yes,6,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),97.44,682.08,No
78515906,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,63.85,1328.08,No
94989976,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),76.26,2821.62,Yes
25304396,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.62,3298.18,Yes
81216573,Male,0,No,No,51,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),21.32,1108.64,Yes
78444607,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),69.5,3336.0,No
36025314,Female,0,Yes,No,61,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),82.96,5143.52,No
56892354,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.5,4160.58,No
57123808,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,18.0,72.0,No
96629889,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.65,4236.4,No
29822594,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),83.95,2854.3,No
41711468,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,68.48,3081.6,No
23798190,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,33.56,536.96,Yes
29655410,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,109.34,984.06,No
44355473,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.0,1104.0,No
36477373,Female,0,No,No,30,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,63.58,1970.98,No
33286644,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.32,849.16,Yes
90852623,Female,0,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.04,130.2,No
30517835,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,128.65,6046.55,Yes
97980930,Male,0,No,No,38,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),103.89,4056.9,Yes
20113745,Male,0,Yes,No,17,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,49.3,889.86,No
33776150,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,18.0,360.9,No
94281857,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,85.81,171.62,No
76319264,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,92.45,3698.0,No
72270726,Female,1,Yes,Yes,29,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.96,2162.4,No
85663295,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.92,599.2,No
87774890,Male,0,No,Yes,63,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),20.02,1281.28,No
70251043,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.96,3694.32,Yes
85764804,Female,1,No,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,19.52,1030.66,No
96300902,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,78.27,4148.31,No
95268296,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.8,3672.0,Yes
93821894,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),60.77,975.36,No
53380275,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),62.39,2994.72,Yes
94183695,Male,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,1098.0,No
52431444,Male,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.19,1603.22,Yes
30261159,Male,0,Yes,No,43,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.64,2448.16,No
69023966,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),21.56,2221.925,Yes
19165226,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),108.49,6617.89,No
72937522,Male,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),46.69,326.83,No
69352161,Female,0,No,Yes,29,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,56.04,1681.2,No
94743076,Male,0,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,123.5,4421.3,No
50643870,Female,0,No,Yes,10,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.65,1112.18,No
46866075,Male,1,Yes,Yes,69,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,122.75,8592.5,No
89379016,Male,1,Yes,No,28,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,108.26,3139.54,No
17539294,Male,0,Yes,No,5,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.8,526.64,Yes
57236885,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,45.93,2333.24,No
78093604,Female,1,Yes,No,37,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,25.81,982.07,No
19957701,Female,0,No,No,72,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),93.93,6856.89,Yes
51662236,Female,0,Yes,No,21,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,53.64,1169.35,Yes
71974027,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,972.0,Yes
70654852,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,83.11,3324.4,No
15047559,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,76.95,538.65,No
17635653,Male,1,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,30.95,1238.0,No
59491122,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,111.9,2691.2,No
48530827,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,43.88,1790.3,No
20298660,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,136.84,6978.84,No
96525668,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,109.43,4267.77,No
22119391,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.32,4318.78,No
92545028,Female,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,51.78,3572.82,Yes
89736043,Male,0,No,Yes,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),75.2,4436.8,No
78057490,Male,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),78.05,1951.25,No
61604364,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.3,1532.5,No
72104107,Male,0,No,Yes,72,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),70.49,5145.77,No
87890494,Female,1,Yes,No,23,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,121.98,2927.52,No
84399083,Female,0,No,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),49.04,3040.48,No
15505975,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,83.71,3603.72,No
70362235,Female,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),53.07,3131.13,No
86726461,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.78,1230.12,Yes
97488142,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),101.84,2647.84,No
35265073,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,82.12,2221.925,No
53154591,Male,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.53,6071.33,No
91202508,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,41.27,1807.63,No
73837847,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),51.35,462.15,No
77292380,Female,0,Yes,No,41,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),81.83,3436.86,No
30248230,Male,0,No,No,28,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.2,2702.8,No
18304547,Female,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),105.8,6136.4,No
70468188,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,66.98,4219.74,No
23891786,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,85.11,4170.39,No
56095437,Female,0,No,Yes,10,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,123.63,1359.93,No
21318464,Male,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,58.51,3159.54,Yes
77719420,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),78.44,2353.2,Yes
96721710,Female,0,Yes,Yes,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,65.63,4318.45,No
33160465,Female,1,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),76.3,4944.24,No
15253567,Male,1,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,111.58,6477.22,No
43251599,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,52.15,2972.55,No
68754920,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),44.73,1655.01,No
68978194,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),96.29,5199.66,No
80339290,Female,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),115.29,8416.17,No
80162053,Male,0,Yes,No,68,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,26.27,1812.63,No
91846696,Male,0,Yes,Yes,23,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,59.85,1424.43,No
31306555,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.44,5004.72,Yes
58841557,Female,1,Yes,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,71.34,3624.07,Yes
60043345,Female,0,No,No,14,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,74.18,1112.7,Yes
47969333,Female,0,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),72.04,3385.88,No
61998170,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,47.97,3501.81,No
64864099,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,18.0,828.0,Yes
55414869,Female,0,Yes,No,29,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.23,2076.9,No
90246882,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.18,1266.76,Yes
17028380,Male,0,No,No,56,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),25.16,1434.12,No
94676162,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),49.61,2430.89,No
96879854,Male,0,No,Yes,55,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.73,5416.88,No
54915875,Female,0,No,No,55,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,64.11,3590.16,No
18846539,Male,1,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,75.6,1890.0,No
54250344,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,37.9,341.1,No
22684373,Female,1,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.81,1931.82,No
84888554,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),136.73,5059.01,No
61883769,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,85.7,2399.6,No
48137561,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.14,1163.96,No
43822301,Female,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),77.55,2330.38,No
98122539,Female,1,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,50.2,1957.8,No
90893133,Female,0,Yes,No,56,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),98.8,5636.54,Yes
30182766,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.35,331.75,Yes
54743095,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),121.71,1460.52,Yes
20939011,Male,0,Yes,No,34,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),123.6,4326.0,No
88213973,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,53.86,2197.49,No
99068509,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),92.99,5858.37,No
28982195,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),52.37,2199.54,No
56952151,Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,104.9,6818.5,No
51638598,Female,1,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,43.56,2831.4,No
98054173,Male,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),77.11,3315.73,No
98870276,Female,0,No,No,59,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,85.58,5117.68,No
62607710,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.11,1862.2,Yes
27307598,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.35,2479.05,No
89865081,Female,0,No,No,23,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.69,2008.56,No
21370793,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.45,5504.4,Yes
51551377,Male,0,No,No,34,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,35.96,1258.6,No
85017250,Male,0,No,No,40,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,104.69,4292.29,No
60557040,Male,0,Yes,No,15,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),118.2,1891.2,Yes
96368203,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,71.8,434.39,No
54087376,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,66.01,1320.2,No
27152188,Male,0,No,No,55,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.98,3302.88,Yes
99941500,Female,1,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,146.01,1168.08,No
80651318,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,98.17,589.02,Yes
22543044,Female,1,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,48.55,388.4,No
96707983,Female,0,Yes,No,61,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.24,1378.88,Yes
99987086,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,57.2,800.8,Yes
66828640,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,57.39,172.17,Yes
78248169,Male,0,Yes,Yes,1,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),77.66,155.32,No
58563745,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),71.34,1569.48,Yes
12446861,Female,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.34,7303.8,No
58667035,Female,1,Yes,Yes,70,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18.0,1278.0,No
51455302,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,86.13,516.78,No
34194479,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,96.82,4845.84,No
38748452,Male,0,Yes,No,43,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),18.0,792.0,No
55866538,Male,0,No,No,7,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),43.98,354.04,Yes
75266178,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.48,1331.52,Yes
35770506,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),85.19,2300.13,No
40406092,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),57.59,3052.27,No
28463709,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),68.97,3517.47,No
30796389,Female,1,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.35,1297.8,No
20356922,Male,0,Yes,No,58,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),71.91,4228.31,No
49700543,Female,0,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.06,3523.14,No
23574883,Male,1,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,43.67,3179.18,No
